file,line,trigger,behavior,category,severity,impact
utils/cmg_exporter.py,81,Missing key 'pressure',Substituted default 3000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'pressure'=3000.0
utils/cmg_exporter.py,169,Missing key 'rate',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rate'=0
utils/cmg_exporter.py,170,Missing key 'pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'pressure'=0
utils/cmg_exporter.py,193,Missing key 'rate',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rate'=0
utils/cmg_exporter.py,194,Missing key 'pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'pressure'=0
utils/cmg_exporter.py,137,Missing key 'pressure',Substituted default 3000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'pressure'=3000.0
utils/config_manager.py,137,"Exception caught: (KeyError, TypeError, IndexError)",Returns fallback value: default,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/config_manager.py,28,Exception caught: Exception,Assigns fallback: self._default_config_dir = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/config_manager.py,36,Exception caught: FileNotFoundError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/config_manager.py,42,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/config_manager.py,95,Exception caught: json.JSONDecodeError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/config_manager.py,97,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/i18n_manager.py,65,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/las_parser.py,18,"Exception caught: (ImportError, AttributeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/las_parser.py,71,Exception caught: LASHeaderError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/las_parser.py,75,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/las_parser.py,95,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/las_parser.py,173,Exception caught: KeyError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/las_parser.py,132,"Exception caught: (ValueError, TypeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/las_parser.py,159,Exception caught: ValueError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/multiprocess_logging.py,326,Exception caught: OSError,Assigns fallback: logs_dir = Path.cwd(),IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/multiprocess_logging.py,46,"Exception caught: (PermissionError, OSError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
utils/multiprocess_logging.py,51,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
utils/multiprocess_logging.py,64,"Exception caught: (EOFError, BrokenPipeError, OSError)",Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/multiprocess_logging.py,196,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
utils/multiprocess_logging.py,251,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
utils/multiprocess_logging.py,164,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
utils/project_file_handler.py,105,"Exception caught: (TypeError, IOError)",Returns fallback value: False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/project_file_handler.py,122,"Exception caught: (IOError, json.JSONDecodeError)",Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/project_file_handler.py,77,Exception caught: Exception,Returns fallback value: cls(**data),IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/project_file_handler.py,49,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/project_file_handler.py,69,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/project_file_handler.py,59,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/report_generator.py,84,Exception caught: Exception,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/report_generator.py,105,Exception caught: Exception,Returns fallback value: f'Error testing wkhtmltopdf: {str(e)}',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/report_generator.py,152,Exception caught: Exception,Returns fallback value: False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/report_generator.py,1007,Exception caught: Exception,Returns fallback value: '',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/report_generator.py,1019,Exception caught: Exception,Returns fallback value: '',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/report_generator.py,696,Missing key 'peak_rate',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'peak_rate'=0
utils/report_generator.py,757,Missing key 'peak_rate',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'peak_rate'=0
utils/report_generator.py,162,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/report_generator.py,383,Missing key 'temperature',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'temperature'='N/A'
utils/report_generator.py,400,Missing key 'injection_rate',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'injection_rate'='N/A'
utils/report_generator.py,402,Missing key 'injection_scheme',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'injection_scheme'='N/A'
utils/report_generator.py,403,Missing key 'target_pressure_psi',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'target_pressure_psi'='N/A'
utils/report_generator.py,404,Missing key 'max_pressure_psi',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'max_pressure_psi'='N/A'
utils/report_generator.py,405,Missing key 'min_injection_rate_bpd',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'min_injection_rate_bpd'='N/A'
utils/report_generator.py,406,Missing key 'max_injection_rate_bpd',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'max_injection_rate_bpd'='N/A'
utils/report_generator.py,428,Missing key 'injection_profile_type',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'injection_profile_type'='N/A'
utils/report_generator.py,430,Missing key 'initial_decline_rate_annual_fraction',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'initial_decline_rate_annual_fraction'='N/A'
utils/report_generator.py,594,Missing key 'rf_p10',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rf_p10'=0
utils/report_generator.py,594,Missing key 'rf_p50',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rf_p50'=0
utils/report_generator.py,594,Missing key 'rf_p90',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rf_p90'=0
utils/report_generator.py,639,Missing key 'discount_rate_fraction',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'discount_rate_fraction'=0
utils/run_exporter.py,1518,"Exception caught: (TypeError, OverflowError, ValueError)",Returns fallback value: f'<{obj_type_name} not serialized>',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/run_exporter.py,1528,Exception caught: Exception,Returns fallback value: 0.0,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/run_exporter.py,588,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
utils/run_exporter.py,1423,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/run_exporter.py,1487,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
utils/run_exporter.py,275,"Missing key 'MMP (Calculated, psi)'","Substituted default getattr(engine, 'mmp', 2000.0)",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'MMP (Calculated, psi)'=getattr(engine, 'mmp', 2000.0)"
utils/run_exporter.py,276,Missing key 'Average Porosity',"Substituted default getattr(eng_res, 'average_porosity', 0.2)",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'Average Porosity'=getattr(eng_res, 'average_porosity', 0.2)"
utils/run_exporter.py,278,Missing key 'Average Permeability (mD)',"Substituted default gen_params.get('Average Permeability', res_params.get('average_permeability', getattr(eng_res, 'average_permeability', getattr(eng_res, 'permeability_md', 100.0))))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'Average Permeability (mD)'=gen_params.get('Average Permeability', res_params.get('average_permeability', getattr(eng_res, 'average_permeability', getattr(eng_res, 'permeability_md', 100.0))))"
utils/run_exporter.py,292,Missing key 'Initial Pressure (psi)',"Substituted default res_params.get('initial_pressure', getattr(eng_res, 'initial_pressure', getattr(eng_res, 'initial_pressure_psi', 3000.0)))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'Initial Pressure (psi)'=res_params.get('initial_pressure', getattr(eng_res, 'initial_pressure', getattr(eng_res, 'initial_pressure_psi', 3000.0)))"
utils/run_exporter.py,301,Missing key 'Temperature (°F)',"Substituted default res_params.get('temperature', getattr(eng_res, 'temperature', getattr(eng_res, 'temperature_f', 160.0)))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'Temperature (°F)'=res_params.get('temperature', getattr(eng_res, 'temperature', getattr(eng_res, 'temperature_f', 160.0)))"
utils/run_exporter.py,322,Missing key 'rock_compressibility',"Substituted default getattr(eng_res, 'rock_compressibility', 3e-06)",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'rock_compressibility'=getattr(eng_res, 'rock_compressibility', 3e-06)"
utils/run_exporter.py,327,Missing key 'injector_count',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'injector_count'=0
utils/run_exporter.py,334,Missing key 'caprock_fracture_pressure_psi',"Substituted default getattr(eor, 'caprock_fracture_pressure_psi', 5500.0)",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'caprock_fracture_pressure_psi'=getattr(eor, 'caprock_fracture_pressure_psi', 5500.0)"
utils/run_exporter.py,978,Missing key 'discount_rate_fraction',"Substituted default getattr(getattr(engine, 'economic_params', None), 'discount_rate_fraction', 0.1)",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'discount_rate_fraction'=getattr(getattr(engine, 'economic_params', None), 'discount_rate_fraction', 0.1)"
utils/run_exporter.py,1384,Missing key 'MMP Analysis Configuration',Substituted default {},IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'MMP Analysis Configuration'={}
utils/run_exporter.py,242,Missing key 'total_injected_tonne',"Substituted default results.get('total_co2_injected_tonne', 0.0)",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'total_injected_tonne'=results.get('total_co2_injected_tonne', 0.0)"
utils/run_exporter.py,280,Missing key 'Average Permeability',"Substituted default res_params.get('average_permeability', getattr(eng_res, 'average_permeability', getattr(eng_res, 'permeability_md', 100.0)))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'Average Permeability'=res_params.get('average_permeability', getattr(eng_res, 'average_permeability', getattr(eng_res, 'permeability_md', 100.0)))"
utils/run_exporter.py,294,Missing key 'initial_pressure',"Substituted default getattr(eng_res, 'initial_pressure', getattr(eng_res, 'initial_pressure_psi', 3000.0))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'initial_pressure'=getattr(eng_res, 'initial_pressure', getattr(eng_res, 'initial_pressure_psi', 3000.0))"
utils/run_exporter.py,303,Missing key 'temperature',"Substituted default getattr(eng_res, 'temperature', getattr(eng_res, 'temperature_f', 160.0))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'temperature'=getattr(eng_res, 'temperature', getattr(eng_res, 'temperature_f', 160.0))"
utils/run_exporter.py,451,Missing key 'MMP Analysis Configuration',Substituted default {},IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'MMP Analysis Configuration'={}
utils/run_exporter.py,242,Missing key 'total_co2_injected_tonne',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'total_co2_injected_tonne'=0.0
utils/run_exporter.py,282,Missing key 'average_permeability',"Substituted default getattr(eng_res, 'average_permeability', getattr(eng_res, 'permeability_md', 100.0))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'average_permeability'=getattr(eng_res, 'average_permeability', getattr(eng_res, 'permeability_md', 100.0))"
utils/run_exporter.py,346,Missing key 'pressure',Substituted default {},IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'={}
utils/run_exporter.py,819,Missing key 'injector_count',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'injector_count'=0
utils/run_exporter.py,1152,Missing key 'yearly_pressure',"Substituted default profiles.get('annual_pressure', np.zeros(n_y))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'yearly_pressure'=profiles.get('annual_pressure', np.zeros(n_y))"
utils/run_exporter.py,1172,Missing key 'yearly_co2_injected_mscf',"Substituted default profiles.get('annual_co2_injected_mscf', np.zeros(n_y))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'yearly_co2_injected_mscf'=profiles.get('annual_co2_injected_mscf', np.zeros(n_y))"
utils/run_exporter.py,1179,Missing key 'yearly_water_injected_bbl',"Substituted default profiles.get('annual_water_injected_bbl', np.zeros(n_y))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'yearly_water_injected_bbl'=profiles.get('annual_water_injected_bbl', np.zeros(n_y))"
utils/run_exporter.py,1226,Missing key 'monthly_pressure',Substituted default np.zeros(n_m),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'monthly_pressure'=np.zeros(n_m)
utils/run_exporter.py,1232,Missing key 'monthly_co2_injected_mscf',Substituted default np.zeros(n_m),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'monthly_co2_injected_mscf'=np.zeros(n_m)
utils/run_exporter.py,1235,Missing key 'monthly_water_injected_bbl',Substituted default np.zeros(n_m),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'monthly_water_injected_bbl'=np.zeros(n_m)
utils/run_exporter.py,1153,Missing key 'annual_pressure',Substituted default np.zeros(n_y),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'annual_pressure'=np.zeros(n_y)
utils/run_exporter.py,1174,Missing key 'annual_co2_injected_mscf',Substituted default np.zeros(n_y),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'annual_co2_injected_mscf'=np.zeros(n_y)
utils/run_exporter.py,1181,Missing key 'annual_water_injected_bbl',Substituted default np.zeros(n_y),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'annual_water_injected_bbl'=np.zeros(n_y)
